id,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan
11215398,D,38000.0,0,8,MORTGAGE,17.25,debt_consolidation, 60 months,1,,24.0,0.0,0.07658560359039224,0
11215426,C,40000.0,0,7,,15.96,debt_consolidation, 60 months,1,,28.7,0.0,0.6868744389127607,0
11215373,D,35000.0,0,11,OWN,24.01,debt_consolidation, 36 months,0,,87.5,0.0,0.37676798980191584,0
11214832,B,58000.0,0,10,MORTGAGE,8.71,credit_card, 60 months,1,,74.9,0.0,0.5301490368411789,0
10735645,D,138000.0,0,5,MORTGAGE,12.05,medical, 60 months,0,,69.6,0.0,0.2558740410945095,0
10587573,C,89000.0,0,10,MORTGAGE,15.04,home_improvement, 60 months,1,,38.2,0.0,0.29140812944232763,0
11215411,B,51250.0,0,11,MORTGAGE,5.83,home_improvement, 36 months,1,,34.7,0.0,0.020276336383574844,1
11305466,C,141000.0,0,11,RENT,9.52,debt_consolidation, 60 months,1,,13.0,0.0,0.3348889356250261,0
11245395,A,68000.0,1,1,RENT,28.13,debt_consolidation, 36 months,1,,56.0,0.0,0.14131618448697814,0
11274888,A,65000.0,0,6,RENT,28.68,debt_consolidation, 36 months,1,,75.9,0.0,0.18620349674146663,0
11325367,D,30000.0,1,1,RENT,17.32,other, 36 months,1,,75.0,0.0,0.7190103172883772,1
11235414,D,147000.0,0,11,OWN,13.2,major_purchase, 60 months,1,,16.1,0.0,0.4758865431583711,1
11265427,C,85000.0,0,11,MORTGAGE,21.75,debt_consolidation, 36 months,0,,71.1,0.0,0.8586879088930379,0
11335450,C,38000.0,0,4,RENT,24.54,credit_card, 36 months,1,,72.8,0.0,0.9361097800100913,0
10776321,C,93000.0,1,1,RENT,14.14,credit_card, 36 months,0,,55.6,0.0,0.6158025263941741,0
10716989,B,122000.0,0,11,OWN,1.75,home_improvement, 36 months,1,,92.1,0.0,0.9550542334300826,0
10706285,B,33500.0,0,4,OWN,20.08,debt_consolidation, 36 months,0,,22.4,0.0,0.16462154825611974,0
11215581,C,70000.0,0,11,RENT,15.0,debt_consolidation, 36 months,0,,49.0,0.0,0.705209183179937,0
11315555,C,145000.0,1,1,RENT,12.62,debt_consolidation, 60 months,0,,73.5,0.0,0.008714898956969863,0
11255652,A,85000.0,0,11,MORTGAGE,20.09,debt_consolidation, 36 months,1,,47.3,0.0,0.2460658558673573,0
11275529,C,78413.0,0,11,MORTGAGE,17.89,debt_consolidation, 36 months,0,,67.9,0.0,0.8560934878304575,0
11244816,C,85000.0,0,7,RENT,11.97,credit_card, 36 months,0,,78.8,0.0,0.4884141144487607,0
11305658,D,73760.0,0,11,RENT,19.93,debt_consolidation, 60 months,1,,61.8,0.0,0.7416063737489779,0
11315521,F,56000.0,0,11,RENT,8.66,medical, 36 months,0,,42.9,0.0,0.40678355212847306,0
11215533,B,83000.0,0,11,MORTGAGE,18.26,debt_consolidation, 36 months,0,,46.0,0.0,0.45625387188673006,0
11215606,A,50000.0,0,3,RENT,17.79,debt_consolidation, 36 months,1,,28.2,0.0,0.14772278912710235,0
11275563,D,60000.0,0,7,MORTGAGE,13.16,debt_consolidation, 36 months,0,,43.8,0.0,0.9659783560010171,0
11315618,B,50853.0,0,3,RENT,21.97,debt_consolidation, 36 months,1,,65.8,0.0,0.2844447437016818,0
11275562,B,85000.0,0,11,OWN,15.3,credit_card, 36 months,0,,82.2,0.0,0.08798478042224578,0
11245527,B,68000.0,0,11,MORTGAGE,12.58,debt_consolidation, 36 months,1,,91.8,0.0,0.4654784947599633,0
10574650,C,47364.0,0,8,MORTGAGE,24.68,debt_consolidation, 36 months,1,,40.8,0.0,0.6504439882994693,0
10586098,D,69000.0,0,8,MORTGAGE,7.46,debt_consolidation, 60 months,0,,47.5,0.0,0.29744810860291715,0
10746797,A,65000.0,0,3,MORTGAGE,23.08,debt_consolidation, 36 months,1,,45.4,0.0,0.2143146655312782,0
8575258,D,108500.0,0,11,,13.9,debt_consolidation, 60 months,0,,57.7,0.0,0.7975388462309887,1
10136689,C,62000.0,0,11,RENT,14.38,debt_consolidation, 36 months,1,,68.0,0.0,0.2206441079989554,0
10544859,C,103000.0,0,4,MORTGAGE,13.54,other, 36 months,0,,37.3,0.0,0.19567897203812257,0
10737317,B,200000.0,0,11,MORTGAGE,18.85,debt_consolidation, 36 months,0,,53.6,0.0,0.5918271561838754,1
8648981,B,43850.0,0,5,MORTGAGE,28.0,debt_consolidation, 36 months,0,,35.6,0.0,0.7307459859192036,0
10676301,B,24000.0,1,0,OWN,21.3,home_improvement, 36 months,0,,9.1,0.0,0.6569817737516109,0
10545533,E,86000.0,0,11,MORTGAGE,20.44,credit_card, 60 months,1,,59.5,0.0,0.6938552077240089,0
10905390,E,540000.0,0,3,MORTGAGE,5.18,debt_consolidation, 60 months,1,,45.9,48.73,0.025940318835137477,1
11014911,E,52000.0,0,5,MORTGAGE,11.79,medical, 36 months,1,,93.3,0.0,0.6016809451758677,0
11005026,C,44000.0,0,5,RENT,21.96,debt_consolidation, 36 months,1,,32.0,0.0,0.857781694085678,1
11245729,B,47000.0,0,11,MORTGAGE,16.2,debt_consolidation, 36 months,0,,42.1,0.0,0.7831151405952709,0
11245582,C,50000.0,1,1,MORTGAGE,16.56,debt_consolidation, 36 months,0,,56.6,0.0,0.12278733753096882,1
11245414,D,20000.0,0,5,RENT,6.18,other, 36 months,1,,63.2,0.0,0.6639082605814024,0
11215626,C,55000.0,0,4,OWN,8.31,debt_consolidation, 36 months,1,,22.5,0.0,0.0787360285678339,0
10865384,E,53000.0,0,7,MORTGAGE,16.08,debt_consolidation, 60 months,1,,33.3,0.0,0.4863167950620607,0
11235300,C,100000.0,0,10,MORTGAGE,3.01,debt_consolidation, 36 months,0,,56.5,0.0,0.001371985649916807,0
11265719,E,106800.0,0,6,MORTGAGE,8.74,house, 60 months,0,,53.8,0.0,0.7933767833768893,0
11284748,A,60000.0,0,3,RENT,6.08,debt_consolidation, 36 months,1,,3.9,0.0,0.5531049967348507,0
11275611,C,112000.0,0,11,MORTGAGE,22.66,medical, 36 months,0,,75.0,0.0,0.3072188493173499,0
11285703,C,53000.0,0,6,RENT,20.34,credit_card, 36 months,1,,71.1,0.0,0.03005042605827002,0
11285714,D,175000.0,0,11,OWN,5.61,other, 36 months,1,,67.1,0.0,0.30392127776515476,0
11295656,C,55000.0,0,8,RENT,4.1,debt_consolidation, 36 months,1,,48.0,0.0,0.2797408022523318,0
11335726,A,45000.0,0,11,RENT,12.45,debt_consolidation, 36 months,0,,25.3,0.0,0.09447579660523475,0
11305789,D,40000.0,0,11,RENT,23.7,debt_consolidation, 36 months,1,,47.0,0.0,0.9092837034296767,0
11315271,B,54000.0,0,9,RENT,22.33,debt_consolidation, 36 months,1,,37.0,0.0,0.499945559939314,0
11315697,F,48000.0,0,11,RENT,20.5,debt_consolidation, 60 months,0,,61.0,0.0,0.354997680992438,0
11325218,D,142000.0,0,11,RENT,15.5,debt_consolidation, 36 months,0,,68.5,0.0,0.35880790870128554,0
11325660,D,60000.0,0,7,,15.34,debt_consolidation, 60 months,1,,42.3,0.0,0.45893760629186,0
10495066,C,34000.0,0,11,RENT,,debt_consolidation, 36 months,1,,42.8,0.0,0.3040648827213037,0
10608915,C,200000.0,0,11,OWN,8.57,credit_card, 60 months,0,,38.4,0.0,0.9175114938200937,0
9058465,C,55000.0,0,2,RENT,22.45,debt_consolidation, 60 months,0,,55.8,0.0,0.8763352471175047,0
10565494,B,105000.0,0,10,,4.83,credit_card, 36 months,1,,15.1,0.0,0.4431189826724129,0
10845212,C,58000.0,0,11,MORTGAGE,7.92,credit_card, 36 months,0,,54.3,0.0,0.7095297174531832,0
10716663,G,50000.0,0,2,MORTGAGE,28.56,credit_card, 60 months,0,,37.2,0.0,0.09445846997616336,0
10676714,B,55000.0,0,10,MORTGAGE,25.29,home_improvement, 36 months,0,,92.7,0.0,0.3232536932548068,0
10824671,B,45000.0,0,8,RENT,18.53,credit_card, 36 months,0,,23.7,0.0,0.456627041844205,0
10944585,A,45000.0,0,9,MORTGAGE,4.48,credit_card, 36 months,1,,65.9,0.0,0.3243469387995951,0
11215118,B,93600.0,0,9,MORTGAGE,19.37,debt_consolidation, 36 months,1,,63.2,0.0,0.5965730775057106,0
11256017,C,75000.0,0,4,RENT,12.0,debt_consolidation, 36 months,1,,73.0,0.0,0.40874657977304274,1
11255863,D,40000.0,0,11,RENT,18.0,debt_consolidation, 36 months,1,1.0,25.6,0.0,0.2104881891396967,0
11255870,B,73000.0,0,2,RENT,22.48,credit_card, 36 months,1,,71.6,0.0,0.23083375572215736,1
11235922,C,44674.0,0,8,RENT,25.85,debt_consolidation, 36 months,0,,51.0,0.0,0.5338229048372749,0
11245893,B,62400.0,0,8,MORTGAGE,34.81,debt_consolidation, 36 months,1,,20.7,0.0,0.30272996605479496,1
11255970,D,65000.0,0,8,MORTGAGE,14.01,credit_card, 60 months,0,,62.7,0.0,0.6071375352006642,0
11285845,F,32000.0,0,4,OWN,7.88,debt_consolidation, 36 months,0,,85.1,0.0,0.876088435625956,1
11285766,D,55056.0,1,0,OWN,26.35,debt_consolidation, 60 months,0,,71.7,0.0,0.24375871600825816,0
11265907,B,51149.0,0,8,RENT,18.3,major_purchase, 36 months,0,,22.0,0.0,0.013343162704301581,1
11305953,C,93000.0,0,11,MORTGAGE,9.15,debt_consolidation, 60 months,0,,14.8,0.0,0.5962264730092265,0
11305844,B,65000.0,1,0,RENT,14.09,debt_consolidation, 36 months,1,,40.0,0.0,0.7337628867115957,0
11315885,C,113000.0,0,3,MORTGAGE,12.96,debt_consolidation, 36 months,0,,88.7,0.0,0.19125008511203156,0
11295810,E,122000.0,1,1,MORTGAGE,17.05,debt_consolidation, 60 months,1,,64.9,0.0,0.07468415900653358,0
11335832,E,130000.0,0,6,MORTGAGE,12.02,major_purchase, 60 months,1,,21.8,0.0,0.24728771820093454,0
11335873,D,100000.0,0,10,MORTGAGE,24.4,debt_consolidation, 60 months,1,,57.3,0.0,0.22034600768571688,1
11335879,C,68000.0,0,4,,26.77,debt_consolidation, 36 months,1,,82.3,0.0,0.4832625045768707,0
11335864,E,90000.0,0,8,MORTGAGE,4.03,other, 60 months,1,,46.3,0.0,0.48782698621451015,0
11235850,B,80000.0,0,11,,9.96,debt_consolidation, 60 months,0,,35.0,0.0,0.3321871848469744,0
11216126,C,62000.0,0,11,MORTGAGE,23.95,debt_consolidation, 36 months,0,,59.6,0.0,0.5826582679333885,0
11256131,B,130000.0,0,3,,9.42,debt_consolidation, 36 months,0,,76.3,0.0,0.14143859429545746,0
11216002,D,85000.0,0,3,RENT,15.72,other, 36 months,0,,100.6,0.0,0.18829104038593802,0
11256070,D,60000.0,0,11,MORTGAGE,11.68,debt_consolidation, 60 months,0,,69.4,0.0,0.30058247069857713,1
10095806,B,55000.0,1,1,,19.79,debt_consolidation, 36 months,1,,92.5,0.0,0.1718255176895639,0
11005089,C,85000.0,0,8,MORTGAGE,21.86,debt_consolidation, 60 months,1,,59.5,0.0,0.7187533289929812,0
11216083,B,85000.0,1,1,MORTGAGE,18.2,credit_card, 36 months,0,,47.2,0.0,0.6949907973886678,0
10634708,A,85000.0,0,5,MORTGAGE,9.35,debt_consolidation, 36 months,1,,37.1,0.0,0.38216434706790436,0
11235994,D,74400.0,0,2,MORTGAGE,,other, 60 months,1,,34.4,0.0,0.8828166437121329,0
11236064,C,50000.0,0,4,RENT,27.96,vacation, 36 months,1,,42.7,0.0,0.5068567893065219,1
11265994,B,75000.0,0,9,MORTGAGE,22.86,debt_consolidation, 36 months,1,,56.8,0.0,0.6201325913519992,0
11216173,E,92600.0,0,11,RENT,14.08,debt_consolidation, 36 months,1,,55.5,0.0,0.8104084772506628,1
11256049,B,60000.0,0,9,MORTGAGE,13.86,credit_card, 60 months,1,,74.9,0.0,0.4322983048863618,0
11235991,C,85000.0,0,5,,25.3,debt_consolidation, 36 months,0,,61.9,0.0,0.17558468313989872,1
11336110,C,87000.0,0,11,MORTGAGE,14.88,debt_consolidation, 36 months,1,,63.0,0.0,0.6227124173104546,0
11285748,C,30000.0,0,11,MORTGAGE,8.88,debt_consolidation, 36 months,0,,64.7,0.0,0.9596993140777207,0
11276071,C,62000.0,0,11,,17.89,debt_consolidation, 60 months,1,,56.8,0.0,0.2979320648823883,0
11285981,A,33000.0,0,6,RENT,12.04,credit_card, 36 months,1,,45.1,0.0,0.45850756440271334,0
11306015,E,48000.0,0,11,RENT,21.58,debt_consolidation, 60 months,1,,58.2,0.0,0.12400887746217937,1
11306135,B,129000.0,0,7,MORTGAGE,22.86,debt_consolidation, 36 months,0,,57.8,0.0,0.5331926543586242,0
11276067,A,70000.0,0,6,MORTGAGE,4.01,debt_consolidation, 36 months,0,,8.3,0.0,0.9661431943840642,0
11336139,B,57500.0,0,4,RENT,23.61,debt_consolidation, 36 months,0,,31.6,0.0,0.5928683412688003,0
11306058,E,60000.0,0,11,MORTGAGE,13.72,home_improvement, 60 months,1,,78.4,0.0,0.38906651268548287,0
11296084,D,91800.0,0,3,RENT,8.04,medical, 60 months,1,,23.9,0.0,0.8587659273968167,0
11246220,B,46200.0,0,11,MORTGAGE,30.05,debt_consolidation, 36 months,0,,43.0,0.0,0.5848784285346272,0
11236283,C,52000.0,0,9,MORTGAGE,17.98,debt_consolidation, 36 months,1,,51.0,0.0,0.8381732439467855,0
11246262,B,40000.0,0,5,RENT,29.79,debt_consolidation, 36 months,0,,45.3,0.0,0.460011073647564,0
10110236,D,26000.0,1,1,RENT,28.07,debt_consolidation, 36 months,1,,76.5,0.0,0.5428682113308237,0
11216213,D,52000.0,0,3,,19.73,debt_consolidation, 60 months,1,,71.8,0.0,0.307541629379932,0
10082709,C,50000.0,0,11,MORTGAGE,18.97,debt_consolidation, 60 months,1,,26.9,0.0,0.3064133385166069,0
11214721,C,84440.0,0,4,MORTGAGE,12.21,credit_card, 36 months,1,,51.1,0.0,0.6866086381860969,0
11325563,B,116000.0,0,7,MORTGAGE,11.75,credit_card, 36 months,0,,98.8,0.0,0.7483760639526726,0
11326361,D,60000.0,0,6,MORTGAGE,10.2,debt_consolidation, 36 months,0,,47.9,0.0,0.21291846758837218,0
11306301,C,70000.0,0,11,MORTGAGE,12.74,debt_consolidation, 36 months,1,,52.3,0.0,0.9006169599142917,0
11326270,A,85000.0,0,4,RENT,15.49,credit_card, 36 months,1,,32.2,0.0,0.19086668456388423,0
11316208,B,84000.0,0,11,RENT,19.54,debt_consolidation, 36 months,0,,22.9,0.0,0.6774503879692262,0
11296258,E,108000.0,0,11,MORTGAGE,23.39,debt_consolidation, 60 months,0,,31.5,0.0,0.44079725245729406,1
11316303,B,40000.0,0,3,RENT,21.57,debt_consolidation, 36 months,0,0.0,51.2,0.0,0.7662886003290899,0
11306295,D,53000.0,0,8,MORTGAGE,14.55,debt_consolidation, 36 months,0,,51.2,0.0,0.5623004129368888,0
11325300,D,55000.0,0,6,OWN,12.76,car, 36 months,1,,31.4,0.0,0.5053721071515985,0
11246419,B,62000.0,0,11,,27.39,debt_consolidation, 36 months,1,,55.5,0.0,0.5427539223398283,0
10696033,C,65000.0,0,3,,15.47,debt_consolidation, 60 months,0,,21.3,0.0,0.9445741908310917,0
10726276,B,20000.0,0,4,,25.87,credit_card, 36 months,1,,30.6,0.0,0.3441337876569095,0
11015183,B,110500.0,0,11,MORTGAGE,21.03,debt_consolidation, 36 months,1,,54.7,0.0,0.9146227819242447,0
10435095,C,80000.0,0,10,MORTGAGE,7.76,debt_consolidation, 60 months,1,,66.9,0.0,0.4041328662790664,0
10086808,D,70000.0,0,11,OWN,29.44,debt_consolidation, 60 months,1,,95.3,0.0,0.034785660086465664,0
10954863,C,86160.0,1,0,MORTGAGE,25.06,credit_card, 60 months,0,,88.7,0.0,0.3381641435408903,0
11246372,D,300000.0,0,11,OWN,7.26,other, 36 months,1,,85.8,0.0,0.7287235330875169,0
11245222,B,55000.0,0,3,MORTGAGE,12.85,home_improvement, 36 months,1,,14.5,0.0,0.5846858627527223,0
11236327,E,84000.0,0,9,RENT,14.37,debt_consolidation, 36 months,0,,60.2,0.0,0.5968823706361863,0
11246286,B,31000.0,0,4,MORTGAGE,9.95,debt_consolidation, 36 months,1,,34.0,0.0,0.5910552571898078,0
11325968,C,30000.0,0,10,RENT,16.52,other, 36 months,1,,69.4,0.0,0.5476351610442209,0
11326461,C,72000.0,0,9,RENT,11.05,other, 36 months,0,,55.3,0.0,0.4869003689182816,0
11316416,A,98000.0,0,11,MORTGAGE,4.14,debt_consolidation, 36 months,0,,75.1,0.0,0.6769647496410663,0
11286385,D,43052.0,0,3,RENT,18.62,other, 36 months,1,,82.0,0.0,0.5662161916567491,1
11266323,C,47000.0,0,11,OWN,7.2,debt_consolidation, 36 months,1,,43.3,0.0,0.8792609629656394,0
11306397,C,34000.0,0,9,,22.98,debt_consolidation, 36 months,0,,60.5,0.0,0.5684597307299507,0
11424571,B,83000.0,0,9,MORTGAGE,9.6,credit_card, 36 months,1,,53.9,0.0,0.9828569692166983,1
11316392,B,50000.0,0,5,MORTGAGE,21.2,debt_consolidation, 36 months,0,,18.7,0.0,0.31396417236749685,1
11276276,D,162000.0,1,1,RENT,13.57,debt_consolidation, 36 months,1,,36.8,0.0,0.5172157664381188,0
11266012,B,90000.0,1,1,MORTGAGE,15.31,credit_card, 36 months,0,,53.0,0.0,0.31438567945389995,0
11266015,E,45000.0,0,3,RENT,17.84,debt_consolidation, 60 months,0,,32.0,0.0,0.6851696243686639,1
10695215,C,39000.0,0,2,MORTGAGE,26.74,major_purchase, 60 months,0,,19.8,0.0,0.20362333904417018,0
11364627,D,52700.0,1,0,MORTGAGE,14.71,other, 36 months,0,,27.3,0.0,0.6244774637018828,0
11364709,E,32000.0,0,11,RENT,25.54,medical, 36 months,1,,42.1,0.0,0.225147558818371,1
10595300,D,58000.0,0,10,MORTGAGE,10.18,debt_consolidation, 60 months,1,,51.9,0.0,0.9508140801060945,1
10696060,B,80000.0,0,11,MORTGAGE,7.94,credit_card, 36 months,0,,21.1,0.0,0.7510577766061114,0
11275653,B,60000.0,1,0,OWN,32.9,major_purchase, 36 months,1,1.0,1.8,0.0,0.526004667928952,0
10099706,C,81000.0,0,4,RENT,12.7,debt_consolidation, 36 months,0,,52.4,0.0,0.05947817108343301,0
11275929,B,69000.0,0,9,MORTGAGE,5.1,debt_consolidation, 36 months,0,,38.3,0.0,0.3726764358604704,1
10597312,E,34000.0,0,11,RENT,11.9,debt_consolidation, 60 months,1,,62.8,0.0,0.99852692944478,0
10116723,C,62000.0,0,6,RENT,29.56,debt_consolidation, 36 months,0,,79.7,0.0,0.2529494521452561,1
11364650,E,20000.0,0,5,,11.1,debt_consolidation, 36 months,1,,76.6,0.0,0.20218270371409086,1
11384649,F,110000.0,0,4,,18.25,other, 60 months,1,,43.8,0.0,0.7119765358137914,0
11414624,C,90000.0,0,8,MORTGAGE,13.95,debt_consolidation, 60 months,0,,57.2,0.0,0.6548927633380368,0
11404723,F,40000.0,1,1,RENT,19.11,debt_consolidation, 36 months,1,,71.6,0.0,0.25277302101919175,1
9715135,B,120000.0,0,7,MORTGAGE,24.66,debt_consolidation, 36 months,1,,81.1,0.0,0.49616694222647106,0
6955426,B,89064.0,0,2,MORTGAGE,24.14,debt_consolidation, 36 months,1,,76.0,0.0,0.5007451177581205,0
7044985,A,135000.0,0,8,MORTGAGE,12.79,home_improvement, 36 months,1,,31.3,0.0,0.7497455624039318,0
7065051,B,62000.0,1,1,MORTGAGE,8.59,credit_card, 60 months,1,,70.0,0.0,0.8970534536276892,0
7075149,D,80000.0,0,11,RENT,22.49,debt_consolidation, 36 months,0,,53.7,0.0,0.1906155325263975,0
7084967,B,61000.0,0,11,MORTGAGE,19.64,debt_consolidation, 60 months,1,,42.1,0.0,0.7279529758657232,1
7075153,B,50000.0,0,8,MORTGAGE,11.78,credit_card, 36 months,1,,66.2,0.0,0.2993718478598141,0
7084781,D,122500.0,1,1,MORTGAGE,26.6,debt_consolidation, 36 months,1,,94.6,0.0,0.5332625917212974,0
7065053,A,72000.0,0,3,MORTGAGE,20.95,debt_consolidation, 36 months,1,,19.9,0.0,0.26995733976032443,0
7094999,C,60000.0,0,5,OWN,18.64,debt_consolidation, 36 months,0,,52.6,0.0,0.5456868291251376,0
7075096,D,85000.0,0,4,MORTGAGE,19.6,debt_consolidation, 60 months,0,,25.6,0.0,0.8518066783455276,0
7065101,G,55880.0,0,10,RENT,12.76,credit_card, 60 months,0,,25.7,0.0,0.16708000734413853,1
7094938,C,60000.0,1,1,RENT,24.83,debt_consolidation, 36 months,1,,85.6,0.0,0.10049567420076377,0
7094796,C,65000.0,1,1,MORTGAGE,14.73,debt_consolidation, 60 months,0,,64.1,0.0,0.451072904258063,1
7094993,B,69500.0,0,4,RENT,19.1,debt_consolidation, 36 months,1,,6.5,0.0,0.9742929110191044,1
7085026,D,148000.0,0,4,RENT,11.3,debt_consolidation, 60 months,0,,81.0,0.0,0.3833932228914583,0
7075036,F,90000.0,0,11,RENT,10.83,debt_consolidation, 60 months,0,,73.1,0.0,0.27125476032881435,0
7045034,C,46500.0,0,11,RENT,15.79,credit_card, 36 months,0,,92.3,0.0,0.5538015872179223,0
7044600,B,70000.0,0,5,,10.47,home_improvement, 36 months,1,,70.0,0.0,0.046934219867781124,1
7004760,C,60600.0,0,4,RENT,20.75,debt_consolidation, 36 months,1,,85.7,0.0,0.3733018613291246,0
7055164,E,50000.0,0,3,RENT,18.42,debt_consolidation, 60 months,1,,33.2,0.0,0.24019012453742306,1
6755084,C,16812.0,1,0,,13.06,credit_card, 36 months,1,,48.4,0.0,0.8260440833894473,1
7045253,B,60000.0,0,11,,15.47,debt_consolidation, 36 months,0,,21.3,0.0,0.688217031252646,0
7045224,C,116757.0,0,3,OWN,19.67,credit_card, 36 months,1,,54.1,0.0,0.720756428951474,0
7045176,D,85000.0,0,2,MORTGAGE,12.1,debt_consolidation, 36 months,0,,82.5,0.0,0.4599784157201062,0
6786795,D,65000.0,0,9,RENT,1.66,other, 36 months,1,,11.2,0.0,0.5708363604799392,0
7054693,D,130000.0,0,8,MORTGAGE,10.5,home_improvement, 36 months,0,,58.1,0.0,0.7925753121592684,0
7065080,B,75000.0,0,11,MORTGAGE,17.5,debt_consolidation, 36 months,0,,58.8,0.0,0.7038072294730404,1
7065333,C,35672.0,0,3,RENT,9.39,debt_consolidation, 36 months,0,,27.5,0.0,0.3134658470198014,0
6926971,D,42000.0,0,2,MORTGAGE,24.89,debt_consolidation, 36 months,0,,45.6,0.0,0.552165421840213,0
6908403,E,200000.0,0,11,RENT,10.79,debt_consolidation, 60 months,0,,64.9,0.0,0.579633575711219,0
7065251,B,28500.0,0,11,MORTGAGE,11.74,debt_consolidation, 36 months,0,,67.9,0.0,0.5482337452410303,0
7095161,B,80000.0,0,11,MORTGAGE,16.08,debt_consolidation, 36 months,1,,32.0,0.0,0.5956522921282013,0
7084651,F,89311.0,0,11,,11.49,other, 60 months,1,,75.8,0.0,0.1366586570508469,0
7075268,C,59000.0,0,4,MORTGAGE,21.19,debt_consolidation, 36 months,1,,61.5,0.0,0.7773926908893635,1
7084593,B,26878.0,1,1,RENT,27.95,credit_card, 36 months,1,,90.2,0.0,0.6288632901614731,0
7095152,B,40000.0,0,9,MORTGAGE,30.54,credit_card, 36 months,1,,128.1,15.0,0.39853302911465227,1
7075328,E,80000.0,0,8,RENT,21.87,debt_consolidation, 60 months,1,,63.2,0.0,0.5072135623920165,1
6935732,B,64000.0,0,11,MORTGAGE,4.88,home_improvement, 36 months,0,,14.5,0.0,0.05311889417745608,0
6825474,D,65000.0,0,3,RENT,24.34,major_purchase, 36 months,0,,52.0,0.0,0.3507452232942201,0
7055373,C,34000.0,0,6,RENT,26.93,debt_consolidation, 36 months,1,,59.9,0.0,0.3158570295735339,0
7084691,B,62000.0,0,11,RENT,17.23,debt_consolidation, 36 months,0,,68.7,0.0,0.40095295915322593,0
7045293,C,65000.0,0,11,MORTGAGE,3.08,debt_consolidation, 36 months,0,,27.6,0.0,0.1455099931670012,0
7045356,B,71500.0,0,11,MORTGAGE,28.82,debt_consolidation, 36 months,1,,76.2,0.0,0.7978960949397272,0
6995019,B,42000.0,0,6,RENT,13.89,debt_consolidation, 36 months,1,1.0,78.5,0.0,0.2401400051131246,0
7055419,F,29000.0,0,3,MORTGAGE,6.62,home_improvement, 36 months,0,,16.3,0.0,0.3338409257405537,1
6925355,D,35000.0,0,8,OWN,31.03,debt_consolidation, 60 months,1,,81.7,0.0,0.12026215755443026,1
6530883,B,98000.0,0,6,,5.88,home_improvement, 36 months,1,,41.6,0.0,0.5956952018005666,1
7085425,F,60000.0,0,10,MORTGAGE,19.14,debt_consolidation, 60 months,1,,74.0,0.0,0.25103871743984485,0
7075397,B,27000.0,0,9,MORTGAGE,28.4,debt_consolidation, 36 months,1,,26.3,0.0,0.14230544862156025,0
7085299,C,48000.0,0,6,RENT,4.48,major_purchase, 60 months,1,,11.3,0.0,0.6130322602060913,0
7095337,D,80000.0,0,11,,34.17,debt_consolidation, 36 months,0,,70.8,0.0,0.8035632377985622,0
7095301,B,50000.0,0,11,RENT,3.48,debt_consolidation, 36 months,0,,42.8,0.0,0.6451521111353654,0
7095298,D,38000.0,1,1,RENT,21.41,debt_consolidation, 60 months,0,,56.3,0.0,0.585960505515724,1
7095158,B,75000.0,0,11,,9.82,major_purchase, 36 months,0,,52.9,0.0,0.6610607977323322,0
7045451,C,58148.0,0,6,OWN,14.2,credit_card, 36 months,1,,82.8,0.0,0.06824562284516333,0
6906486,D,76000.0,0,2,RENT,11.73,medical, 36 months,0,,86.0,0.0,0.1587641433772915,0
5647217,B,70862.0,0,11,MORTGAGE,18.64,credit_card, 36 months,0,,74.0,0.0,0.6848751496026161,0
6878284,C,64000.0,0,11,OWN,22.76,debt_consolidation, 60 months,1,,48.5,0.0,0.27276699176603014,0
7084980,C,24000.0,0,3,RENT,7.95,debt_consolidation, 36 months,0,,68.5,0.0,0.7266785034223953,0
7065514,C,136000.0,0,11,MORTGAGE,12.59,debt_consolidation, 36 months,1,,47.6,0.0,0.32239086807234385,0
7075550,E,44000.0,0,6,RENT,19.55,debt_consolidation, 60 months,1,,57.0,0.0,0.4385804633701016,1
7064856,D,36000.0,0,3,,31.27,debt_consolidation, 36 months,1,,28.3,0.0,0.365131753065451,0
7065454,B,140000.0,0,7,RENT,7.9,major_purchase, 36 months,1,,51.4,0.0,0.8617131673513911,0
7045538,E,20000.0,0,3,RENT,23.64,other, 36 months,1,,53.6,0.0,0.5085661660064589,1
7074581,C,90000.0,0,11,RENT,20.16,debt_consolidation, 60 months,1,,78.8,0.0,0.9012252856029804,0
7085530,F,60000.0,0,9,RENT,12.87,other, 60 months,0,,57.3,0.0,0.8633976587803048,0
7085556,C,36000.0,1,1,RENT,26.41,credit_card, 36 months,1,,57.5,0.0,0.6264761031945577,0
7095505,F,70200.0,0,2,OWN,2.74,other, 60 months,0,,80.4,0.0,0.6236037940361403,0
7065649,C,69593.0,0,11,MORTGAGE,13.09,debt_consolidation, 60 months,1,,76.7,0.0,0.16879677982302177,0
7095615,E,42140.0,0,10,RENT,26.6,credit_card, 36 months,1,,80.1,0.0,0.16584754238347643,0
7055641,E,115000.0,0,7,MORTGAGE,16.98,credit_card, 60 months,1,,61.9,0.0,0.7166658427912628,1
6929567,C,72077.0,0,9,MORTGAGE,20.79,debt_consolidation, 60 months,1,,64.4,0.0,0.6267762014205851,1
7085693,B,78000.0,0,7,MORTGAGE,20.71,debt_consolidation, 36 months,1,,42.8,0.0,0.4185264797981113,0
